id,name,type,fias_id,district_id
601,Динтем Бодья Деревня,Деревня,017158ae-11b0-4089-b03d-c6452edb4abb,7
602,Докша Деревня,Деревня,0e9e90f9-75c5-4626-b2bb-431726ca0f06,7
603,Дома 45 км Починок,Починок,fd6a71b0-24c4-4ca6-80ca-a10d0d81a5ff,7
604,Дуброво Деревня,Деревня,835d3c41-ab2a-4bd5-b167-1689434b68ed,7
605,Жеребенки Деревня,Деревня,601c39a1-66b8-4002-b50f-44114541188b,7
606,Забегалово Деревня,Деревня,627b0050-29e9-4ca8-9e66-bea623582358,7
607,Завьялово Село,Село,92afdc9d-3dc4-46bd-9bf8-62b36871c0dd,7
608,Истомино Деревня,Деревня,e9dcd4fb-22cb-4a1d-97f1-b0ffe6af22b7,7
609,Италмас Село,Село,c9d7a946-515d-434d-8f22-de3abef98daa,7
610,Кабаниха Деревня,Деревня,76f32f88-00e3-4848-9fed-02dbb1164fcc,7
611,Каменное Деревня,Деревня,1252c8ef-8f98-4084-9ab5-6d02cb6084b9,7
612,Каравай-Норья Деревня,Деревня,f4faf44c-89cf-4e77-930d-90e51b3e3a51,7
613,Кашабеги Деревня,Деревня,53f70e19-80ca-45ea-91fb-05e184902bb3,7
614,Кетул Деревня,Деревня,ec2f7e69-acd8-4c28-a192-a176788fd43e,7
615,Кияик Село,Село,82b074d9-90cd-4368-989f-303f460eda38,7
616,Козлово Деревня,Деревня,7dac022c-8ba3-4781-b5ba-18da1411bb47,7
617,Колюшево Деревня,Деревня,482c27b1-29d5-44d7-9441-38afa063cf2d,7
618,Коньки Деревня,Деревня,bcf4fed9-79ab-4af4-ad55-c04bf7de0d3a,7
619,Красный Кустарь Деревня,Деревня,948341e3-ca11-4957-9f97-a3e3b75a3f67,7
620,Крестовоздвиженское Деревня,Деревня,cf720e98-530a-4dbd-835d-f68219efbb6e,7
621,Кузили Деревня,Деревня,583a1bca-8ad7-4497-b836-f2aa0d67d5ea,7
622,Курегово Деревня,Деревня,b17761e3-d38c-4b48-9c2d-33d89fac0d23,7
623,Ленино Деревня,Деревня,639835e6-54f7-4d3a-962f-f7660aeb7f92,7
624,Лудзя-Норья Деревня,Деревня,237b8996-372c-43a4-b41c-f11c68fa574b,7
625,Лудорвай Деревня,Деревня,e83ecabf-9fd9-4078-9f25-a4f9ce386879,7
626,Люк Село,Село,9d6a0e41-98fb-4e6b-adf7-ecd31e90135e,7
627,Люкшудья Деревня,Деревня,9a788cad-62ed-4a9d-adb4-94f2b654f7a7,7
628,Люкшудья Село,Село,35bea651-fd67-4d9a-80ea-4ae1155e8df1,7
629,Майский Починок,Починок,890bdf3f-3888-4511-a32c-7811a0029180,7
630,Макарово Деревня,Деревня,8e0dd350-a588-4aa1-9620-618dd30a516a,7
631,Малая Венья Деревня,Деревня,a76f152b-4454-4267-b152-403ebe21de55,7
632,Малиново Деревня,Деревня,97994732-8d03-42e5-9c69-94f973a0381f,7
633,Мещеряки Деревня,Деревня,ad40283c-f01b-4a56-b994-1224b5f7d969,7
634,Мирный Починок,Починок,d282d407-82fc-4fc4-a53d-4c6900b9afbd,7
635,Михайловский Починок,Починок,d4430c4e-a9a0-46d9-8563-b58ee1f0c16b,7
636,Можвай Деревня,Деревня,309b4542-ad0c-4fd6-ad63-9cfc59fb3ec3,7
637,Можвай Починок,Починок,50559cfd-6e99-4be9-9eee-75ae3c944bac,7
638,Непременная Лудзя Деревня,Деревня,71cfc7df-e001-4ad4-a48b-3abaf89f72a5,7
639,Нижний Вожой Деревня,Деревня,bfed6275-1c51-43b7-884e-cedabf11dc36,7
640,Никольское Деревня,Деревня,9c36b2c9-3812-4299-93b0-7354c7718b90,7
641,Новая Казмаска Деревня,Деревня,56162003-f00a-43a6-8038-6cefbaaef3ca,7
642,Новая Крестьянка Деревня,Деревня,70719222-ba9b-4a63-a4c9-fb2aa667c27c,7
643,Новое Мартьяново Деревня,Деревня,786e5f6e-d5a1-437d-a912-1b955e2f2c9a,7
644,Новокварсинское Деревня,Деревня,816bb2e5-6159-42f9-9ede-a926f5d14ba3,7
645,Новомихайловский Починок,Починок,12e5a38e-5f1e-45ee-87a2-d5d8a8d940ef,7
646,Новые Марасаны Деревня,Деревня,d62bf028-6c69-492a-8bd3-abc9f2c5d125,7
647,Новый Сентег Деревня,Деревня,9cc9b5c3-674d-4477-ab28-f04152bc29e3,7
648,Новый Урал Деревня,Деревня,aa6e2e85-ab62-4dd9-b03a-3de9bfa6eec3,7
649,Новый Чультем Деревня,Деревня,f51636a8-7827-4ac4-8239-639fc69b022a,7
650,Ожмос-Пурга Деревня,Деревня,e7ec5ed5-3b24-4ea1-99ab-dba4c4bbaefc,7
651,Октябрьский Село,Село,2b8ef5b5-ad32-4f0a-b585-8f76b1bfe2cf,7
652,Орешники Починок,Починок,976efb3b-5835-4ca7-b2d0-287cc0c02053,7
653,Пальники Деревня,Деревня,139f2995-ccbd-4109-96d7-3e8e34485a58,7
654,Первомайский Село,Село,e3411bb7-f3d2-418b-9db3-fe7b48f5e3c2,7
655,Пестовка Деревня,Деревня,ad1644bd-d2eb-44ef-a2ef-ecfa967af074,7
656,Петухи Деревня,Деревня,0622621e-571b-499d-8742-0bf5f464effb,7
657,Пивоварово Деревня,Деревня,5590522b-d738-4946-89a0-fd41fd1b5c46,7
658,Пиканы Деревня,Деревня,0a1ffc92-ba5c-4d10-94bd-ae1422dba2b0,7
659,Пирогово Деревня,Деревня,57aaa421-b597-4627-a25e-baeab7f70790,7
660,Поваренки Деревня,Деревня,226319ff-68e8-46c9-84ae-3dfa8d29ef02,7
661,Подлесный Починок,Починок,b226affb-4cfa-46e1-8a81-c7d250fe786b,7
662,Подшивалово Деревня,Деревня,66453c07-cd41-46c1-ad42-163c290f7629,7
663,Позимь Деревня,Деревня,583f18d8-32df-4029-8677-d55017d5ff73,7
664,Пойвай Деревня,Деревня,41ceea46-fa1e-489a-8ed5-c205922b729a,7
665,Постол Деревня,Деревня,1df36ba9-27fc-4c7e-ad8a-75d199744b3e,7
666,Постол Село,Село,5e1cab4a-049c-42d0-99fe-a3a8ce74aca6,7
667,Пычанки Деревня,Деревня,b8b39654-7ec4-4c62-a622-995feec4165a,7
668,Разъезд 13 узкоколейной железной дороги Починок,Починок,f3cfe804-44e9-4954-ba76-e6075e17a33a,7
669,Русские Бисарки Деревня,Деревня,eeaa087d-0880-4698-a95e-c0268cf63d62,7
670,Русский Вожой Деревня,Деревня,3675bbe8-74ce-42e3-a6ff-f347078553ff,7
671,Садаковский Починок,Починок,2d457e2b-a9ef-479a-a835-f74bbf7f6d8e,7
672,Сапарово Деревня,Деревня,6a539de5-bb2d-4305-8daa-a054347a7948,7
673,Семеново Деревня,Деревня,4d7c17da-5bf6-4cbe-ad9b-a10a92a271ad,7
674,Сентег Деревня,Деревня,b9c8d898-ba0e-4c54-a5ba-1250face57c9,7
675,Сепыч Деревня,Деревня,a35aac4b-f639-4996-8124-16d1148095c0,7
676,Сизево Деревня,Деревня,5a9a087e-2b7a-43bc-a942-c5feda3db845,7
677,Советско-Никольское Село,Село,c0162345-f904-4018-8d1c-4368d27be7bb,7
678,Советско-Никольское лесничество Починок,Починок,3b699414-b203-45b1-af0d-8ed4a50e0efa,7
679,Совхозный Село,Село,d8b6a912-b769-4e57-a33b-8abfd85e78f4,7
680,Сокол Деревня,Деревня,b111e43c-1a6b-4839-9988-2aad95e1caa5,7
681,Средний Постол Деревня,Деревня,2990879c-fd0c-4aa8-8889-b7607787e9f2,7
682,Старая Казмаска Деревня,Деревня,6ed0ba2b-ec28-42e5-ade9-3873516e3fa8,7
683,Старое Мартьяново Деревня,Деревня,12e0802d-da38-4563-bdfb-6260fee317cb,7
684,Старое Михайловское Деревня,Деревня,71cb4f31-6899-4d24-8941-dd4fce9e15ed,7
685,Старые Кены Деревня,Деревня,e116269e-51a7-41f9-982e-25adac2b99d6,7
686,Старые Марасаны Деревня,Деревня,86ffa7e8-22f9-4e44-8cd6-e92f30d0e990,7
687,Старые Тукмачи Деревня,Деревня,a06a6acf-4a08-4a90-8202-532fec316c4a,7
688,Старый Бор Деревня,Деревня,7a4f98be-0fc5-457c-8551-711d356b3cad,7
689,Старый Сентег Деревня,Деревня,f9aa5ca4-56fe-45bf-9130-cab172384305,7
690,Старый Чультем Деревня,Деревня,68768caf-4e56-4d7f-941e-28cd10ec3db8,7
691,Тихий Ключ Деревня,Деревня,3693db3d-6320-42cf-8910-9478f4bd2361,7
692,Троицкое Деревня,Деревня,303d86bb-fe7f-4a47-a121-28b8a84e58a0,7
693,Ударник Починок,Починок,6739b224-9adc-47f6-977f-7604f59b25cb,7
694,Успенский Починок,Починок,86a47c0f-62ca-4b3d-8f32-999f318e2976,7
695,Хохряки Деревня,Деревня,c2d5129b-e751-41c6-9c5c-8218d1405acc,7
696,Чемошур Деревня,Деревня,9cb5638b-afd5-4fd0-b18f-51bbeac8536a,7
697,Чепаниха Деревня,Деревня,5ee1d3d3-5ae3-45d2-bbb5-9ffc23faeb06,7
698,Чужьялово Деревня,Деревня,fd080a4f-b14c-4ec5-9ce9-c450af001e76,7
699,Чукавинки Деревня,Деревня,604afac9-63b8-4124-bf05-df4ab687f6a1,7
700,Шабердино Деревня,Деревня,1e7ea3e1-ab8c-44ed-a6ee-ebd1e636007c,7
701,Шудья Деревня,Деревня,44bffef4-07c8-4e4b-a1c7-4e88fac2e6e6,7
702,Шурдымка Починок,Починок,ea79bd6d-6baa-4246-89d5-34702ad0fe4f,7
703,Юськи Село,Село,81fcfa75-b4fe-4947-ba34-f9f5f0168334,7
704,Ягул Село,Село,617b0c7c-4981-4f53-b8ee-ee614eaf0a5c,7
705,Якшур Деревня,Деревня,10e83b0e-fbdf-48d0-b208-18e6c3a5d1b8,7
706,Арлеть Деревня,Деревня,b959e82c-5580-420f-8d1d-b6aee8ae41a5,8
707,Байвал Деревня,Деревня,df904275-71c1-45a9-b44c-edef729ca2c8,8
708,Бачкеево Деревня,Деревня,d501dcb0-2ecd-4a7a-a5f5-6df8fbcfac08,8
709,Башмаково Деревня,Деревня,511bb2ac-67a4-4376-a525-55a4a2c06d10,8
710,Башмаково Деревня,Деревня,4fbe0333-2abe-490c-8eb5-93fbbd2efa96,8
711,Бельское Деревня,Деревня,40e64427-7ad1-43bc-b114-64ef6825ed6b,8
712,Беляевское Деревня,Деревня,6586200e-5797-427a-89cc-39a61ac1a224,8
713,Беризевыр Деревня,Деревня,0a6212ce-b72a-4c67-ad58-975ad1fdcb19,8
714,Большая Пурга Село,Село,1367dad2-d517-43e7-b373-6914dfdec818,8
715,Верх-Нязь Деревня,Деревня,0f0b1f7d-8f34-4168-ad1d-3d363ae39e35,8
716,Верхние Шорни Деревня,Деревня,c6cc4ca4-9142-4c9e-8838-6c13cfbf6780,8
717,Верхний Утем Деревня,Деревня,f35c5a33-814c-4dbc-b36f-f119f030bf9d,8
718,Верхний Чумой Деревня,Деревня,ae3ec86f-1878-493c-83db-cda6ebea5ab7,8
719,Вукобер Деревня,Деревня,e92616c0-502a-41a7-8da2-1e1474296c70,8
720,Выжешур Деревня,Деревня,9c2dcda9-a4c5-4910-9924-e9d1177832af,8
721,Выльгурт Деревня,Деревня,78629cd5-94a7-472c-9d6b-953b80674246,8
722,Выселок Кушья Деревня,Деревня,b58e741d-5c81-4050-b8d4-ca422b6be158,8
723,Гереево Деревня,Деревня,3e8332bf-4ad5-4e14-907b-fe7539904315,8
724,Годекшур Деревня,Деревня,8015f9d5-f70a-4a67-bc4c-28e828c7c554,8
725,Загребино Деревня,Деревня,05605378-0ab6-4141-9b3e-c885e82f4541,8
726,Зура Село,Село,3aa0a400-a31f-4edd-9b11-ad88d973976d,8
727,Зуринский Шамардан Деревня,Деревня,9c85a508-9b20-4d80-86ed-05d0016f56cf,8
728,Зянтемошур Деревня,Деревня,0f04d017-416b-49b5-8418-2d376ef7e53f,8
729,Игра Поселок,Поселок,4a0b7259-4490-47de-88f7-1c150571e3a9,8
730,Ильяпиево Деревня,Деревня,4ff5fdb3-13d3-49be-9a47-6eccb5b5ae40,8
731,Искалмувыр Деревня,Деревня,a5f8e2b0-1d2a-4ee7-bd27-a336c0981376,8
732,Итадур Деревня,Деревня,1325883b-eceb-440b-8014-527a360551b0,8
733,Кабаново Деревня,Деревня,0bd71fe9-d2ef-4d88-a3e7-3662330719e0,8
734,Кабачигурт Деревня,Деревня,4dc21e8e-f61d-4332-a390-8c98150379e4,8
735,Калиновка Деревня,Деревня,47c28bff-57a9-41c8-95aa-759ae8af54b2,8
736,Калиновка Село,Село,dd66f778-8a24-4930-93df-a51e40a58890,8
737,Каменцы Деревня,Деревня,d3532dd5-fe25-4b4e-8a95-f1618c526370,8
738,Карачум Деревня,Деревня,e5edba37-54aa-41c0-bec3-7afd77adbe9f,8
739,Каргурезь Деревня,Деревня,ee911cb0-c88a-4209-b270-586989cd4a9f,8
740,Квардавозь Деревня,Деревня,3657bf67-b9c5-4574-9957-7c12f26ebd4a,8
741,Ключевка Деревня,Деревня,a73f935a-2fc2-4eba-bb62-0201dbaef15b,8
742,Комсомолец Деревня,Деревня,b6abb331-0505-44c2-97cd-c1efa5b13fa1,8
743,Кузьмовыр Деревня,Деревня,59519aab-95e8-44bb-b7b9-c86f3a0dbc3a,8
744,Кук-Шамардан Деревня,Деревня,3d73e296-e3af-4f88-aeb1-36ec146368d3,8
745,Кушья Село,Село,b86b69e6-d8c1-4498-a40c-a31fb649b3e4,8
746,Левая Кушья Деревня,Деревня,36700dc1-0487-4b81-95c2-184b831e97bc,8
747,Лоза Деревня,Деревня,95b5c81d-750b-41bc-936b-66d5c492f38e,8
748,Лоза Село,Село,b5551496-ba70-40bf-9a50-91789ca2fd9d,8
749,Лозолюк Деревня,Деревня,fe588ee0-19aa-435d-9858-58200718c598,8
750,Лонки-Ворцы Деревня,Деревня,cbc3bdb7-7106-4652-876c-8e50e0634d5a,8
751,Лудошур Деревня,Деревня,7e438250-7537-44eb-9a9c-97809192001e,8
752,Лудяны Деревня,Деревня,bac2f70c-b784-4043-9eab-87cbf58b14e7,8
753,Лужаны Деревня,Деревня,452d2c4a-804c-4436-97da-f46a2b5d8d32,8
754,Лучик Деревня,Деревня,0d92ab54-7bc6-4720-b570-d07b7bc5b195,8
755,Лучиквай Деревня,Деревня,0fdf455e-23e6-460f-b6d5-68497c9434f8,8
756,Люк Деревня,Деревня,ebf5bb01-a430-404b-b3ec-9847fcf86111,8
757,Люквыр Деревня,Деревня,410e65af-4ad0-4304-a76c-0243f698246e,8
758,Ляльшур Деревня,Деревня,b7ac485c-44fb-450c-b14e-c408280e1693,8
759,Магистральный Село,Село,644a14fd-43ff-46d9-804f-b1a2ca8adc6c,8
760,Максимовка Деревня,Деревня,e70c4306-5a52-4d7c-9544-c9430ba0cff9,8
761,Максимовка Починок,Починок,366f5fd0-5679-47e4-82fe-e634ca1523b0,8
762,Малые Мазьги Деревня,Деревня,8a8e078f-a834-49f7-b408-6e3f8e410c82,8
763,Малягурт Село,Село,080bd442-2a87-41d1-9880-bfe660d32fb6,8
764,Менил Деревня,Деревня,a92f9934-5081-47c5-b237-f37dac72632b,8
765,Менил Село,Село,eec283d7-9a1f-4689-9cde-fda6111406c4,8
766,Михайловка Деревня,Деревня,501c268d-813c-4019-8833-645c6f8cd8e9,8
767,Мочешур Деревня,Деревня,102552c4-07dc-4b4f-acbb-608c1c879e0c,8
768,Мувыр Деревня,Деревня,ccd9faf6-a020-48d4-a99c-181e4ed7fe4b,8
769,Мужбер Деревня,Деревня,ddca256b-31fe-43ee-b2ce-f893a0ae5d6c,8
770,Мучи Деревня,Деревня,530fcdc6-e66a-486a-ac19-df0631c647fd,8
771,Нагорный Выселки(ок),Выселки(ок),7624f763-7f2a-4503-9fd1-a6daf50a43f9,8
772,Нижние Шорни Деревня,Деревня,a9cdfe1d-2a03-4c43-ae54-69e674f9ad5f,8
773,Николаевка Деревня,Деревня,c0bfae9d-741d-402e-96c4-336e8658e676,8
774,Новоглазово Деревня,Деревня,6103b05d-fd68-4aec-abbe-82d96a0e3ca9,8
775,Новые Зятцы Село,Село,91f499cd-53de-492a-969f-ecab5a69cade,8
776,Нязь-Ворцы Деревня,Деревня,9e82e40e-35f7-41fe-83c1-af2744dac428,8
777,Оник-Ирым Деревня,Деревня,c8921cd4-0192-4b26-ae8a-42ec91ea9426,8
778,Пазяли Деревня,Деревня,dfad4ca5-bdd2-49b8-bc26-5ced3ce4f824,8
779,Палым Деревня,Деревня,ccc66903-f5e2-45ae-b32a-8934ec29da31,8
780,Палым Деревня,Деревня,8ec7029e-defc-47e4-93e6-6bd210b3d2b9,8
781,Пежвай Деревня,Деревня,89c7c9b1-f429-4b2c-bbba-9676c3db46f0,8
782,Пионерский Выселки(ок),Выселки(ок),f4d47cf7-d2d3-4fb1-b9c8-87ed27e45944,8
783,Полянцы Деревня,Деревня,cdd25f37-512b-4f4c-8402-a43f461fad23,8
784,Порвай Деревня,Деревня,4e0f3f6f-55e2-4314-93f1-942fc5365798,8
785,Правая Кушья Деревня,Деревня,45beb3f8-2820-4f48-9179-73d44687ad31,8
786,Пургинский Деревня,Деревня,b6de556f-e97c-4992-8b7e-be14d1ff7f17,8
787,Русская Лоза Село,Село,7ff04f2c-6183-4758-bd75-2e913fd4698d,8
788,Седойлуд Деревня,Деревня,31d31bd3-98a8-4e2d-88c7-bb7d8c92fcfd,8
789,Сектыр Деревня,Деревня,65ccd28a-a956-41d6-9f17-1a95265d18f0,8
790,Сеп Деревня,Деревня,32b92372-15a7-4ef3-b4f8-d18b290b8d39,8
791,Сепож Деревня,Деревня,70fbf0e1-2d6a-46be-af39-c042a879fbcd,8
792,Сетпиево Деревня,Деревня,4ae075c0-d547-4ae7-86ee-947ea1355f43,8
793,Сосновские Шорни Деревня,Деревня,35d187bf-b41b-416c-a39b-222e29380706,8
794,Среднее Шадбегово Деревня,Деревня,d3c5d3bf-2d13-4984-bdb7-cdf8933f820f,8
795,Старое Шадбегово Деревня,Деревня,a154bd4b-c296-4568-9aae-7a4f9f89b98f,8
796,Сундошур Деревня,Деревня,a934df80-b11f-4a7d-87b5-e7aea16f9d7a,8
797,Сундур Деревня,Деревня,ae1ba6d4-c318-4bcf-b906-ee3973022d2c,8
798,Сюрсовайчик Деревня,Деревня,f5a2dffb-5912-4ef0-9b7e-38a1ef228809,8
799,Туга Деревня,Деревня,9ffc47a4-dbaa-43a2-a89f-3a7998d58042,8
800,Тугалуд Деревня,Деревня,495db317-8e5d-4c54-991c-b13f963494c7,8
801,Тупал Пурга Деревня,Деревня,fbcf5c8d-c79c-4be1-bebc-822279e7cc77,8
802,Турел Деревня,Деревня,130c4e64-ff33-40fd-a426-0cbf532e3cb0,8
803,Тышур Деревня,Деревня,ab646333-62c7-4cf8-8258-d9be9b469f3b,8
804,Тюптиево Деревня,Деревня,035bc713-d3be-46ac-94f8-effeceef802b,8
805,Тюптишурйыл Деревня,Деревня,45c79e14-5764-4be6-b31f-4271e6b89656,8
806,Удмурт-Лоза Деревня,Деревня,91c7f678-4ec7-49da-b4a2-b9a6bdd5689c,8
807,Узырмон Деревня,Деревня,1267c840-8fd6-422d-9b84-21a7da806745,8
808,Унтем Деревня,Деревня,780103cd-9559-4faa-9361-90b14849ca2f,8
809,Устье Люк Деревня,Деревня,bd897a48-cd66-49ad-9513-102ba58bbde3,8
810,Факел Село,Село,150e9830-84db-4e64-9e7f-2237918a01f5,8
811,Чемошур Деревня,Деревня,bb59ff96-5d2a-4afe-961c-9c26f7331bb1,8
812,Чечеги Деревня,Деревня,8da82697-4d88-494c-81da-e044f1e83298,8
813,Чимошур Деревня,Деревня,de80fe78-127c-448a-9c99-bb077ab1d5d0,8
814,Чумой Село,Село,05a1a023-958e-4852-a7af-8470ec2eeaf3,8
815,Чуралуд Деревня,Деревня,a14ed4c8-b72f-40d1-9818-87d8f4d37916,8
816,Чутырь Село,Село,469b5f0d-3512-4809-833d-1776c66f6112,8
817,Шушангурт Деревня,Деревня,6af6f925-95ec-4024-8d2d-70f9d5635808,8
818,Юлайгурт Деревня,Деревня,a636a726-1368-4ff5-9e3a-0ed62b153e74,8
819,Камбарка Город,Город,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1,9
820,Армязь Станция,Станция,7d493bc0-f059-4a05-8cf9-a0b2e5c04b8d,9
821,Балаки Село,Село,3ac59e2f-8831-4169-95d3-92acca1addbd,9
822,Борок Поселок,Поселок,76ef7ed7-175a-4ed0-b416-c75d91670414,9
823,Гоголи Деревня,Деревня,0d6cc059-48b5-4027-9693-53bceabf46aa,9
824,Дома 1152 км Населенный пункт,пункт,eccbd4e1-cf19-416e-b21d-e43800d93981,9
825,Дома 1153 км Населенный пункт,пункт,52ef4f93-5ab6-4330-adc9-49c7cb500a45,9
826,Дома 1155 км Населенный пункт,пункт,b6238d0f-472c-47ea-ae04-60cbb1202d04,9
827,Дома 1164 км Населенный пункт,пункт,ee26d8ee-8011-4800-aa09-11ead9fdc9dd,9
828,Ершовка Село,Село,640afa5b-552c-4cfd-a195-a65286b3c20f,9
829,Зелени Деревня,Деревня,e82cd720-ff45-49e5-b240-06c40d6265be,9
830,Кама Село,Село,52b4030d-4588-4a93-bf4b-6d127f1901c2,9
831,Камское Село,Село,b596f3ab-9da5-4051-9944-97399b5c9fdb,9
832,Мазунинское лесничество Деревня,Деревня,f6f00144-4b2f-49d0-94bf-6fc03ec7fb82,9
833,Михайловка Село,Село,f5af3009-d1db-4ddc-b1b3-d498077a39fc,9
834,Нижний Армязь Деревня,Деревня,dbda5607-4f4c-4e32-aa05-024535db99cc,9
835,Новокрещенка Деревня,Деревня,bcf8afef-1494-4544-a2b0-05015f6466a9,9
836,Октябрьская Деревня,Деревня,ca7fc527-abb1-4c84-b64b-bc4213934062,9
837,Савино Деревня,Деревня,6d4bf614-4c74-4c6b-9864-b33723b396f5,9
838,Шолья Деревня,Деревня,7729c4fb-8649-44ca-b3d0-c49ddb83abd5,9
839,Шолья Село,Село,e7c37bd9-f62d-4db5-b023-d61a03cc85be,9
840,Арзамасцево Село,Село,1500cdd7-20da-4c52-b053-e1780ca3f399,10
841,Боярка Деревня,Деревня,1041c361-eea7-4e47-9e59-caad8303d808,10
842,Быргында Деревня,Деревня,ef2d46c7-1013-4e16-a009-d475d65887d5,10
843,Вятское Село,Село,d70ae02f-cd21-4e3b-8038-07f72a6e416c,10
844,Галаново Село,Село,b7b8bd46-a35a-42b3-80fe-4d9dc6f1099e,10
845,Гремячево Деревня,Деревня,7ebdd1e2-776b-4e59-9d4f-6fd52d801aba,10
846,Дубровка Выселки(ок),Выселки(ок),4aafd7b8-4873-4a03-8d67-2031a6722e3e,10
847,Ендовка Деревня,Деревня,95b5145d-65b9-4307-8591-a0a243df57d5,10
848,Зуевы Ключи Деревня,Деревня,01e57b50-c089-4948-a3d5-73dc9f1ecac5,10
849,Каракулино Село,Село,ab2abf85-9f00-4b48-b4bf-c00db8490cc1,10
850,Клестово Деревня,Деревня,eaa6b09b-36c9-42cf-b84b-2a6ce9005ca7,10
851,Колесниково Село,Село,3ed51975-5b0b-4152-a795-a3b34a2a627b,10
852,Котово Деревня,Деревня,dbcb7385-773a-447b-bd26-2ab0be6ce400,10
853,Кудекса Деревня,Деревня,a7bfb3d5-d17b-4e6d-a687-7c4f1e0d7baf,10
854,Кулюшево Село,Село,5076e785-3363-4a41-8822-0aefa7a7d1c5,10
855,Кухтино Деревня,Деревня,a01abeb3-6d11-4194-a72c-5617e383718a,10
856,Малые Калмаши Деревня,Деревня,71fb1443-307b-4165-bcdb-84088d2dc310,10
857,Марагино Деревня,Деревня,4acae92e-6465-485e-a71a-6831519d582e,10
858,Новопоселенное Село,Село,2ede0b7d-f46e-495b-93e9-39976c17a5d8,10
859,Ныргында Деревня,Деревня,bc339ca7-16fb-48cb-b0c1-6ce343d97db5,10
860,Первомайск Деревня,Деревня,8ba81f11-31ac-48f0-a032-6171b2cd19f7,10
861,Пинязь Деревня,Деревня,aa621e2f-f286-4979-ac69-9e0e107aa5ec,10
862,Поповка Деревня,Деревня,91e4971d-d892-4524-b477-5178c9050448,10
863,Ромашкино Деревня,Деревня,6d811351-5554-4a9f-a94c-7724542f2423,10
864,Суханово Деревня,Деревня,85d15141-f0ff-47cf-adec-8ae580ee0319,10
865,Сухарево Деревня,Деревня,a9bcb2dc-5fca-4d44-bbe3-26d6145460e3,10
866,Усть-Бельск Деревня,Деревня,5589258f-1201-456a-b5ff-e5f5d90a3134,10
867,Усть-Сакла Деревня,Деревня,0312bf9f-5f49-4e3c-ad36-f354290223e1,10
868,Чеганда Село,Село,b1a59d9d-52d3-4a96-adef-a95fe067b633,10
869,Черново Село,Село,1fc1a35f-c086-4d6e-86e7-78af9c3d4b35,10
870,Шумшоры Деревня,Деревня,2597554a-eacf-47ac-a1cd-34fe09e551c3,10
871,Юньга Деревня,Деревня,4d14709a-966c-4cb3-97cf-604ce7468c59,10
872,Абраменки Деревня,Деревня,7d829392-1994-41c5-9615-b3ec71f153fa,11
873,Абросята Деревня,Деревня,6ce6b875-d587-475f-9c12-1b4360b2761d,11
874,Адямигурт Деревня,Деревня,8cc0cb8d-8edc-432b-bd28-1ac5136852b7,11
875,Акчашур Деревня,Деревня,74d6c616-414c-4e89-bf4e-a77a31d75a43,11
876,Александрово Село,Село,86385d23-f092-4983-9a4a-852013f4465c,11
877,Андреевский Починок,Починок,a087c644-9fed-4d67-83af-e9072068529c,11
878,Анюшино Деревня,Деревня,6496e1e4-4c37-465e-8795-0fed2fd6b562,11
879,Архипово Деревня,Деревня,72db11a3-a2dd-4411-8ffd-3be688c52994,11
880,Асан Деревня,Деревня,ff602537-c8b1-4250-8af7-f563bf47f11e,11
881,Балуй Деревня,Деревня,961f56e7-ec41-4f34-92ad-7b7a0769a5c2,11
882,Бани Деревня,Деревня,352c525a-b567-4032-934a-82c51ff8c38c,11
883,Березники Деревня,Деревня,f1f178bf-e282-4200-b7d8-fdcda6f0ca79,11
884,Большой Олып Деревня,Деревня,dc6cf8e8-79e1-4c42-b5a8-63f3c6753cb2,11
885,Брагино Деревня,Деревня,e696e5e0-7ca7-4c8d-b72a-8ff3cd341a3f,11
886,Бузмаки Деревня,Деревня,cfc91bfe-ebe9-4a8f-a2db-9a9976c322e1,11
887,Ванялуд Деревня,Деревня,2ff06902-516d-4759-af22-b3d2cbc8b4a3,11
888,Верх-Сыга Деревня,Деревня,b4b57494-ee06-45b2-a0fd-d71f931fe7f1,11
889,Верх-Уди Деревня,Деревня,8db04f8e-460a-44ea-9aff-b19e0e1d0469,11
890,Верхний Пинькай Деревня,Деревня,6aa7d284-7975-4ac5-894c-26443532ea12,11
891,Верхний Тортым Деревня,Деревня,ac066446-5d09-4b1b-a810-2d11774a95aa,11
892,Верхняя Дырпа Деревня,Деревня,7e530e57-3343-4445-a9e3-14c0add48260,11
893,Вортча Деревня,Деревня,120af7e6-1b25-45b0-b51c-d65c38c1633b,11
894,Гавшино Деревня,Деревня,b80ecb46-2737-45d2-9a99-cfbb2e033b4c,11
895,Гладко Деревня,Деревня,dfb9f1f7-1b10-4a5b-9e6b-2cfea3a35659,11
896,Гонка Деревня,Деревня,1bc39cea-27fa-4389-b7bb-fc1ea11ea2fb,11
897,Гулейшур Деревня,Деревня,8b6c0ec8-c434-482e-8651-444b1e8d54d6,11
898,Гуркошур Деревня,Деревня,eccabc2a-9058-48be-aa94-70fb8b79b370,11
899,Гыявыр Деревня,Деревня,c8170b0f-047d-42e5-a589-6f7ed341a58f,11
900,Дома 1242 км Деревня,Деревня,fd2a6f10-ec34-4df0-939b-abc5edbe3e75,11
901,Доронята Деревня,Деревня,5ad4b886-996c-4e07-ac73-c577406b0dad,11
